work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Data Scientist,USD,190000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,126000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Architect,USD,149040,United States,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,USD,113900,United States,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Engineer,USD,153600,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,106800,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,172600,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,107900,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,180180,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,106020,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Architect,USD,376080,United States,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,USD,213120,United States,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Analyst,USD,153600,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,100500,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,206500,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,121600,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,260000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,225000,United States,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,USD,194500,United States,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,USD,115500,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Cloud Database Engineer,USD,170000,United States,Remote,United States,L,Cloud and Database
2023,Senior,Full-time,Applied Machine Learning Scientist,USD,90000,United States,Remote,United States,L,Machine Learning and AI
2023,Entry-level,Full-time,Data Analyst,USD,95000,United States,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,Data Analyst,USD,70000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,275000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,160000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,115934,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,81666,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,USD,175000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,120000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,USD,150000,United States,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,120000,United States,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Research Engineer,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Engineer,USD,175000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Analyst,USD,206000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,130000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Architect,USD,138000,United Kingdom,Remote,United Kingdom,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,USD,92000,United Kingdom,Remote,United Kingdom,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Manager,USD,65000,Colombia,In-person,Colombia,M,Leadership and Management
2023,Senior,Full-time,Data Manager,USD,48000,Colombia,In-person,Colombia,M,Leadership and Management
2023,Senior,Full-time,Data Analyst,USD,110000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,75000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Analytics Engineer,USD,130000,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Analytics Engineer,USD,87000,United States,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Analyst,USD,160000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,112000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Engineer,USD,162500,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,130000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Science Manager,USD,299500,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Science Manager,USD,245100,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,145000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,100000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,147100,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,90700,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,115100,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,73900,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,168400,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,105200,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,210000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,160000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,145000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,100000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,USD,222200,United States,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,Mid-level,Full-time,Data Analyst,USD,100000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,85000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Engineer,GBP,86128,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,GBP,58444,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Executive,Full-time,Data Scientist,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Scientist,USD,145000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,USD,140000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,95000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,185000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,120250,United States,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Financial Data Analyst,USD,130000,United States,Remote,United States,L,Data Analysis
2023,Senior,Full-time,Data Scientist,USD,205000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,140000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,297300,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,198200,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,USD,141288,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,USD,94192,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Infrastructure Engineer,USD,184000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Infrastructure Engineer,USD,143000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,70000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,55000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Analytics Engineer,USD,275300,United States,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,Analytics Engineer,USD,183500,United States,Remote,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Analyst,USD,75000,United States,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,65000,United States,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,ML Engineer,USD,160000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,ML Engineer,USD,147000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Architect,USD,149040,United States,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,USD,113900,United States,Remote,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,Software Data Engineer,SGD,74883,Singapore,Remote,Singapore,L,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,180180,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,106020,United States,In-person,United States,M,Data Analysis
2023,Entry-level,Full-time,AI Programmer,USD,70000,India,In-person,Australia,L,Machine Learning and AI
2023,Entry-level,Full-time,AI Developer,USD,80000,Sweden,Hybrid,Sweden,M,Machine Learning and AI
2023,Mid-level,Full-time,Machine Learning Engineer,USD,250000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Machine Learning Engineer,USD,150000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,USD,139500,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,109400,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,105000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,70000,United States,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Engineer,USD,210914,United States,Remote,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,USD,116704,United States,Remote,United States,M,Data Engineering
2023,Entry-level,Full-time,Research Scientist,USD,150000,United States,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Scientist,USD,100000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,146000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,75000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Analyst,USD,75000,United States,Remote,United States,M,Data Analysis
